user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth,total_spend,total_trx,fav_category,fav_method,E_Wallet_spend,Food_Beverage_spend,Internet_spend,Lifestyle_Entertainment_spend,Retail_Convenience_spend,Telco_spend,Transport_Mobility_spend,Utilities_spend,Apply Credit Card,Apply Loan,History Transaction,Insurance,Investment,My Schedule,QRIS,Savings,Tukar Point Xtra,Voucher,E_Wallet_ratio,Food_Beverage_ratio,Internet_ratio,Lifestyle_Entertainment_ratio,Retail_Convenience_ratio,Telco_ratio,Transport_Mobility_ratio,Utilities_ratio,engagement_score,spend_to_income,occupation_encoded,fav_category_encoded,fav_method_encoded,segment_ground_truth_encoded,cluster,pca_1,pca_2,segment_name,generated_message,cta,product_focus,category_focus,trigger_reason,cta_label,recommendation_confidence,predicted_cta
1838,mangunsongniyaga,"Lurhur Waskita, S.H.",cahyohastuti@example.com,+62-574-835-2680,Kota Administrasi Jakarta Timur,Sulawesi Selatan,23,Fresh Graduate,2239855,1138112,True,Student,8012244,59,E-Wallet,Bayar Tagihan,3255371,1211091,0,1941018,53901,1331102,0,219761,0,0,0,0,0,0,12,0,11,20,0.4062994828540565,0.1511550133576794,0.0,0.2422564462269938,0.006727327983605,0.1661334619697725,0.0,0.0274281427989283,32,3.577124600867198,4,0,0,2,2,-4.061851656702568,-1.684482716932497,Established Professional,,,,,,0,0.6925584251919392,
1839,aryaniumar,Sutan Nasim Ramadan,gilda83@example.net,+62 (0253) 646-2805,Banjarbaru,Sulawesi Tengah,35,Freelancer,9514172,13360313,True,Freelancer,12285581,57,Food & Beverage,QRIS,3137714,1555739,6536589,203935,0,0,690724,160880,0,0,16,0,0,13,0,0,0,30,0.2553980755653253,0.1266312820996188,0.5320536707174313,0.0165995391996895,0.0,0.0,0.0562223263008622,0.0130950247208475,30,1.2912925800277124,3,1,2,1,1,-0.5470261618483488,1.454352194834423,Young Professional,,,,,,0,0.9999632352941177,
1840,tsaefullah,Melinda Safitri,niyaga15@example.com,+62 (39) 209-0855,Banjar,Sumatera Barat,22,Student,2439346,982658,True,Student,12520719,76,E-Wallet,Top Up,5707553,1723023,255311,3150806,0,1433415,0,250611,0,0,0,0,0,0,10,0,10,24,0.4558486253186717,0.1376137314787009,0.0203910797462126,0.2516473493537113,0.0,0.1144834322626813,0.0,0.0200157019724105,34,5.132815872444552,7,0,3,2,2,-4.247985222298896,-0.6943476930828584,Established Professional,"Frekuensi pengisian saldo Dana Anda cukup tinggi bulan ini. Untuk menjaga likuiditas dana tunai tetap optimal, gunakan Kartu Kredit sebagai sumber dana top-up agar Anda tetap mendapatkan poin.",Apply Credit Card,Top Up,E-Wallet,Cash Flow Optimization,1,0.8311090208101077,Apply Credit Card
1841,asman91,Wasis Hutasoit,hariyahcinthia@example.com,+62 (090) 254-7602,Subulussalam,Bali,34,Freelancer,11511330,6036433,True,Freelancer,16356770,79,Transport & Mobility,QRIS,3107611,1659500,9562591,230797,0,341771,1454500,0,0,0,20,0,0,11,0,0,0,15,0.1899892711098052,0.1014564549445608,0.5846258408826535,0.0141101810375654,0.0,0.0208947719571301,0.0889234189315238,0.0,15,1.4209277797676043,3,6,2,1,1,0.6449046093532714,1.285504819332213,Young Professional,,,,,,0,1.0,
1842,xsafitri,Yuliana Santoso,zulaikagarang@example.org,+62 (022) 759 5002,Tual,Bengkulu,34,Private Employee,9928878,6275015,True,Young Professional,17026533,92,Transport & Mobility,QRIS,0,1726888,11328326,0,2406328,161389,1291599,112003,10,0,0,0,23,0,0,17,0,0,0.0,0.1014233431184526,0.6653336492324274,0.0,0.141328117630987,0.0094786760476324,0.0758580107965602,0.0065781444420808,40,1.7148494809937758,6,6,2,3,0,0.8595618562030412,1.8749119122503326,Student,,,,,,0,1.0,
1843,simanjuntakdarman,"R. Jelita Yolanda, M.Farm",tasnim95@example.org,(0407) 173 2798,Manado,Papua,27,Freelancer,7339457,13166612,True,Freelancer,23882469,78,Internet,QRIS,5153719,1342272,15720610,0,287911,0,1188374,189583,0,0,11,0,0,27,0,0,0,16,0.2157950580488534,0.0562032319102672,0.6582489164646705,0.0,0.0120553276105863,0.0,0.0497592585691513,0.0079381655247551,16,3.2539826510349945,3,2,2,1,1,0.3947225753190885,0.902381833290917,Young Professional,,,,,,0,1.0,
1844,pradiptaunjani,Asirwada Anggriawan,rsuwarno@example.net,+62-403-910-4520,Pagaralam,Banten,34,Civil Servant,6498202,10457590,True,Young Professional,14058716,72,Retail & Convenience,QRIS,281558,943759,9104602,292585,2461630,0,974582,0,24,0,0,0,27,0,0,24,0,0,0.020027289830217,0.067129809925045,0.6476125808635311,0.0208116430539145,0.1750963476965928,0.0,0.0693222575004532,0.0,51,2.1634775029342728,0,4,2,3,0,0.9405274944808658,2.5525632510348615,Student,,,,,,0,1.0,
1845,cagak18,Puti Gawati Yolanda,patricia92@example.net,+62 (535) 952-0561,Banjarmasin,Sulawesi Barat,42,Entrepreneur,40608143,142869744,True,Established Professional,24683709,80,Transport & Mobility,QRIS,352161,0,9426912,0,2072625,106042,1102111,11623858,0,19,0,15,27,0,0,0,0,0,0.0142669396132104,0.0,0.3819082301647524,0.0,0.08396732095783,0.0042960316743309,0.0446493254052976,0.4709121116720298,27,0.6078511985182086,2,6,2,0,3,3.815061036071125,-1.5546712591711571,Freelancer,,,,,,0,0.9823,
1846,yuniararis,Yunita Pudjiastuti,hidayantohamima@example.com,(0740) 378 4233,Lhokseumawe,Papua,46,Lawyer,59296984,108933747,True,Established Professional,25473046,71,Internet,Bayar Tagihan,0,246847,13748410,356730,1557012,0,595714,8968333,0,17,0,25,26,0,0,0,0,0,0.0,0.0096905171964704,0.5397238108185487,0.0140042139442525,0.0611239008823718,0.0,0.023386051931675,0.352071465969501,26,0.4295841685711339,5,2,0,0,3,3.334375257037866,-2.427314612005517,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan Biznet terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.9944444444444445,My Schedule
1847,artantoadriansyah,Keisha Manullang,marwata03@example.org,+62 (017) 365-4262,Bima,Sulawesi Tenggara,26,Freelancer,10894293,1900549,True,Freelancer,14955417,78,Transport & Mobility,QRIS,3768154,1568478,7530453,0,0,234049,1512067,342216,0,0,24,0,0,23,0,0,0,17,0.251959122774101,0.1048769081546232,0.5035267486338396,0.0,0.0,0.0156497798991643,0.1011049641006356,0.0228824095722366,17,1.3727752344484183,3,6,2,1,1,0.25243500159600735,1.517167253520226,Young Professional,,,,,,0,0.9949632352941177,
1848,gading90,"Warsita Pertiwi, S.E.I",ilyassamosir@example.com,+62 (010) 090-6053,Subulussalam,Sulawesi Barat,21,Student,3099154,552544,True,Student,8810856,63,Telco,Pembelian Pulsa,3398757,900535,133159,2209259,0,1791233,377913,0,0,0,0,0,0,0,12,0,22,17,0.385746471654233,0.1022074243175209,0.0151130588091487,0.250742805155049,0.0,0.20329838516276,0.0428917414049507,0.0,29,2.8429865560128484,7,5,1,2,2,-3.4739201412516745,-1.4126508518459366,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa Indosat agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.8748611111111111,My Schedule
1849,jayeng02,Bakidin Winarno,ohandayani@example.org,+62-45-759-8875,Bekasi,Jawa Timur,39,Freelancer,8005578,7930789,True,Freelancer,19591093,77,E-Wallet,QRIS,6095553,1238923,10792602,334473,0,0,1055981,73561,0,0,17,0,0,19,0,0,0,27,0.3111389797833648,0.063239092212002,0.5508932783437209,0.0170727066084211,0.0,0.0,0.053901073620493,0.0037548183883962,27,2.447180022831578,3,0,2,1,1,-0.019347743547371236,0.9033823320326619,Young Professional,,,,,,0,0.9999632352941177,
1850,ksaragih,Xanana Permadi,zwinarsih@example.org,+62-27-558-2147,Bandar Lampung,Jawa Barat,24,Student,1576151,890104,True,Student,10927384,70,Telco,Pembelian Pulsa,5178061,1253205,0,2247869,149282,1864818,234149,0,0,0,0,0,0,0,15,0,19,23,0.4738609466034188,0.1146848033632932,0.0,0.2057096917515032,0.0136612739461453,0.1706554678909913,0.0214277249314451,0.0,38,6.93295062912714,7,5,1,2,2,-4.016585128032532,-1.6791861253111044,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa Indosat agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.9198611111111111,My Schedule
1851,handayanidartono,Zaenab Marpaung,humairaardianto@example.org,+62-621-921-5818,Tebingtinggi,Aceh,48,Entrepreneur,50707099,68446440,True,Established Professional,25560723,92,Retail & Convenience,QRIS,0,82427,6467475,153986,2121407,0,1425218,15310210,0,20,0,16,29,0,0,0,0,0,0.0,0.0032247521627321,0.2530239362547007,0.0060243207508519,0.0829947931052344,0.0,0.0557581232832059,0.5989740353207522,29,0.5040856803090692,2,4,2,0,3,3.817424865118836,-1.5516329884035718,Freelancer,,,,,,0,0.985,
1852,juli16,Jefri Fujiati,gabriellawahyudin@example.com,0881959772,Metro,Sumatera Utara,40,Doctor,52720996,119289536,True,Established Professional,22325468,67,Internet,QRIS,136134,0,11555125,0,1559504,457201,904337,7713167,0,23,0,28,14,0,0,0,0,0,0.0060976994481056,0.0,0.5175759129629035,0.0,0.0698531350002098,0.0204788978901182,0.0405069653855871,0.3454873445211834,14,0.423464450036861,1,2,2,0,3,3.501705854744986,-0.9747247656046893,Freelancer,,,,,,0,0.93,
1853,hardiansyahmustika,Patricia Suartini,cahyantopudjiastuti@example.com,+62 (89) 728 4540,Pekanbaru,Jawa Barat,29,Private Employee,5079079,18168389,True,Young Professional,20981082,84,Food & Beverage,QRIS,0,2310171,15658188,0,1927184,25811,652475,407253,19,0,0,0,27,0,0,13,0,0,0.0,0.1101073285873755,0.7463002743947965,0.0,0.0918534090923714,0.0012302034170495,0.0310982516965401,0.0194104851498847,40,4.130882364522709,6,1,2,3,0,-0.19597324349865294,1.4167321496680296,Student,,,,,,0,1.0,
1854,xananamarpaung,Kusuma Prabowo,gasti23@example.org,+62 (04) 144 7432,Batam,Sulawesi Barat,41,Doctor,58673423,72529603,True,Established Professional,23210575,66,Retail & Convenience,Bayar Tagihan,205483,33123,8457990,0,2031783,0,630085,11852111,0,20,0,24,21,0,0,0,0,0,0.0088529901196764,0.0014270649724504,0.3644024172428982,0.0,0.0875369486737425,0.0,0.0271464611649448,0.5106340747424795,21,0.3955892364488563,1,4,0,0,3,3.671029279323072,-2.3323508701921876,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PDAM terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.96,My Schedule
1855,kezia93,"Budi Utami, S.Ked",bagususada@example.org,+62-042-322-7752,Kota Administrasi Jakarta Barat,Papua,25,Freelancer,5171071,11309259,True,Freelancer,16571092,72,Transport & Mobility,QRIS,2798355,898475,10897052,368830,376278,0,1232102,0,0,0,20,0,0,27,0,0,0,25,0.1688696696108096,0.0542194169087096,0.6575940404172494,0.0222574334716484,0.0227068908490224,0.0,0.0743524883965107,0.0,25,3.204575763013936,3,6,2,1,1,0.30197727252360024,1.4031724450793341,Young Professional,,,,,,0,1.0,
1856,bakdamustofa,Juli Hardiansyah,zramadan@example.org,+62-05-937-7756,Singkawang,Kalimantan Timur,36,Freelancer,9767819,8197852,True,Freelancer,18726725,73,Food & Beverage,QRIS,3688287,1989179,11702551,0,323115,405860,617733,0,0,0,30,0,0,10,0,0,0,25,0.1969531139612979,0.1062213971625365,0.6249117437826559,0.0,0.0172542173148686,0.0216727686409252,0.0329867057380985,0.0,25,1.9171857180005365,3,1,2,1,1,-0.07367208003499882,0.9858056520369959,Young Professional,,,,,,0,0.995,
1857,caketdamanik,Puti Lidya Zulaika,halimahlembah@example.com,+62-029-831-0438,Batam,Papua Barat,35,Freelancer,3078335,1632925,True,Freelancer,26158005,85,Internet,QRIS,5611908,1085311,17793344,103585,328322,0,1235535,0,0,0,22,0,0,20,0,0,0,15,0.2145388299092828,0.0414905860943682,0.6802255493021907,0.0039599730958086,0.0125514918835938,0.0,0.0472335314855421,0.0,15,8.49744959614545,3,2,2,1,1,0.0627259315248984,0.5604990699774318,Young Professional,,,,,,0,0.985,
1858,pangestudasa,Jais Hakim,rosman85@example.com,(070) 636 2198,Mataram,Papua,29,Private Employee,10405839,20818537,True,Young Professional,13524483,75,Food & Beverage,QRIS,0,1821257,8574682,306676,1473764,0,990425,357679,21,0,0,0,27,0,0,22,0,0,0.0,0.1346636958570841,0.6340117671032773,0.0226756155724684,0.1089700723517436,0.0,0.0732319990914256,0.0264467760840265,49,1.2997012254657,6,1,2,3,0,-0.19817305960514126,2.2653253806575036,Student,,,,,,0,1.0,
1859,sihombinglala,"KH. Dodo Salahudin, S.Gz",zastuti@example.org,+62 (0933) 965-0496,Palu,Kalimantan Selatan,24,Private Employee,9174559,10592217,True,Young Professional,12437405,74,Food & Beverage,QRIS,0,2068582,7272655,274097,1173227,425767,1223077,0,24,0,0,0,11,0,0,20,0,0,0.0,0.1663194077607501,0.5847404997472946,0.0220381163081755,0.0943305219754022,0.0342327813372016,0.0983385924685581,0.0,31,1.3556404884811917,6,1,2,3,0,-0.46684122272284884,2.548933634656926,Student,,,,,,0,0.995,
1860,gandiwinarno,"Puti Clara Sihombing, S.E.I",ian62@example.net,+62 (854) 218 8087,Ternate,Sulawesi Barat,44,Doctor,26892632,132958546,True,Established Professional,29560558,89,Utilities,QRIS,0,19310,10478674,100438,2082760,0,1318246,15561130,0,16,0,18,22,0,0,0,0,0,0.0,0.0006532352788051,0.3544815915017033,0.003397703000136,0.0704573956128502,0.0,0.0445947588474223,0.5264152819302234,22,1.0992065373442608,1,7,2,0,3,4.083457443675845,-1.742348475110807,Freelancer,,,,,,0,0.9525,
1861,saripermadi,"Puti Sakura Rahimah, M.Farm",osaptono@example.org,0853247250,Prabumulih,Kalimantan Utara,40,Doctor,23068106,110048056,True,Established Professional,31120446,91,Internet,Bayar Tagihan,0,0,15931460,444731,1112008,136715,1499054,11996478,0,27,0,24,22,0,0,0,0,0,0.0,0.0,0.5119290220992005,0.0142906366351357,0.0357323916330636,0.0043930924256968,0.0481694237875182,0.3854854012861705,22,1.349068044465027,1,2,0,0,3,3.3280296342836797,-1.8252786132545988,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan Indihome terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.97,My Schedule
1862,jokorajata,"Cut Yessi Permadi, S.Pt",utamauli@example.net,(0605) 457-6947,Palu,Riau,49,Entrepreneur,54915964,190086830,True,Established Professional,22219925,65,Utilities,Bayar Tagihan,287810,204296,8990998,0,1869789,0,774549,10092483,0,26,0,12,30,0,0,0,0,0,0.0129527884116265,0.0091942700439236,0.4046367211123925,0.0,0.0841492001368501,0.0,0.0348583069088528,0.4542086683817039,30,0.4046168541334018,2,7,0,0,3,4.357192948188676,-2.9021785815198036,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PLN terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.965,My Schedule
1863,rahmi53,Ibrani Uwais,zsaputra@example.com,086 163 4212,Kotamobagu,Papua,48,Entrepreneur,28978456,122001644,True,Established Professional,24704651,71,Utilities,Bayar Tagihan,0,0,10471496,474929,1588317,42074,904951,11222884,0,11,0,16,16,0,0,0,0,0,0.0,0.0,0.4238673752619547,0.0192242740355136,0.0642922231812858,0.0017030800514818,0.0366307932611234,0.4542822137304342,16,0.8525178203932666,2,7,0,0,3,3.866318890742881,-2.4910081041972343,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PDAM terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.9675,My Schedule
1864,nasyiahzelda,dr. Zalindra Safitri,ciaobella15@example.org,(092) 559 6647,Binjai,Kalimantan Utara,34,Freelancer,6161264,3766286,True,Freelancer,22197239,87,Internet,QRIS,4581000,1525211,14527072,0,154810,0,1247048,162098,0,0,20,0,0,24,0,0,0,28,0.2063770090335555,0.0687117407389387,0.6544539771611245,0.0,0.0069742904973771,0.0,0.0561803179133982,0.0073026196049598,28,3.6027080477791493,3,2,2,1,1,0.21802060644398524,1.070545511450666,Young Professional,,,,,,0,1.0,
1865,hasanahkusuma,Vicky Rahmawati,santosogilang@example.com,+62 (040) 489-3326,Langsa,Maluku Utara,23,Freelancer,6832222,4763487,True,Freelancer,21457073,84,Transport & Mobility,QRIS,5349870,1356432,12994064,0,230481,297649,1228577,0,0,0,13,0,0,12,0,0,0,19,0.2493289625603192,0.0632160750342754,0.6055841537387623,0.0,0.0107414925259613,0.0138718354608834,0.0572574340751213,0.0,19,3.1405697677022544,3,6,2,1,1,0.22098327770754383,0.8356987426740485,Young Professional,,,,,,0,1.0,
1866,irsad07,Maryadi Haryanti,daniswarazulaika@example.org,+62-81-785-2211,Tegal,Sulawesi Tengah,27,Private Employee,14893404,19932692,True,Young Professional,18251487,78,Internet,QRIS,390215,1140317,14275223,0,925250,233510,1286972,0,25,0,0,0,15,0,0,12,0,0,0.0213799006415257,0.0624780291886338,0.7821402287857296,0.0,0.0506944967993842,0.0127940253419337,0.0705132644527394,0.0,27,1.2254744297895612,6,2,2,3,0,0.6931871165013805,1.6067010357469862,Student,,,,,,0,1.0,
1867,puspitakanda,Gilang Wahyuni,garan68@example.com,+62 (0470) 173 2086,Ternate,Jawa Tengah,25,Civil Servant,5626854,15589368,True,Young Professional,11456478,72,Food & Beverage,QRIS,0,1807718,6895493,0,1313102,62716,1243507,133942,22,0,0,0,29,0,0,14,0,0,0.0,0.1577900155885591,0.6018858848342497,0.0,0.1146165414347636,0.0054742822816678,0.1085418128903304,0.011691375683576,43,2.036035760651376,0,1,2,3,0,0.07551859472136674,3.4045996088317194,Student,,,,,,0,0.9945833333333333,
1868,tirtayasahariyah,drg. Lalita Zulaika,rahmat33@example.com,+62-14-005-2781,Medan,Maluku Utara,52,Entrepreneur,23260615,189430277,True,Established Professional,24297144,62,Utilities,Bayar Tagihan,0,37026,7291155,352391,1239790,0,525087,14851695,0,14,0,17,17,0,0,0,0,0,0.0,0.0015238827442483,0.3000827875044578,0.0145033912420574,0.0510261596578528,0.0,0.02161105759545,0.6112526800988347,17,1.0445615025844543,2,7,0,0,3,4.151324495449707,-3.478415537403539,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PLN terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.985,My Schedule
1869,firgantoroasirwanda,Zamira Zulaika,ediharyanto@example.com,+62 (57) 316-0943,Yogyakarta,Kalimantan Tengah,23,Student,3741261,132802,True,Student,8934067,75,Food & Beverage,QRIS,2852950,1816738,98756,1999997,0,1929035,236591,0,0,0,0,0,0,0,11,0,14,13,0.319333812995379,0.2033494708121765,0.0110538670625744,0.2238618510626961,0.0,0.2159189968108593,0.0264818893252211,0.0,24,2.387982183551967,7,1,2,2,2,-4.094651018610832,-0.6839937697552558,Established Professional,,,,,,0,0.9627437912964228,
1870,znuraini,Jumari Marbun,napitupuludimaz@example.org,(095) 528 6209,Samarinda,Sumatera Barat,23,Student,2748083,1913589,True,Student,13658276,79,E-Wallet,QRIS,7300484,1878652,0,2817459,242392,1066801,352488,0,0,0,0,0,0,0,10,0,10,30,0.5345098799797369,0.1375467784113618,0.0,0.2062821686805737,0.0177468944289239,0.0781065576573091,0.0258076476264173,0.0,40,4.97010862841165,7,0,2,2,2,-3.8731541507934772,-0.5525108372683811,Established Professional,,,,,,0,0.9110497076023393,
1871,malikmahendra,dr. Yunita Wahyuni,jarwadimaulana@example.org,+62 (73) 938 9920,Mataram,Sulawesi Utara,26,Freelancer,12181874,5240244,True,Freelancer,18717335,80,Food & Beverage,QRIS,4494060,1964263,10467019,297942,355236,0,1138815,0,0,0,16,0,0,30,0,0,0,21,0.2401014759792739,0.1049435133290335,0.5592152109680566,0.0159179703778358,0.0189789829065418,0.0,0.0608427930128518,0.0,21,1.5364904827869272,3,1,2,1,1,-0.12279094302450484,1.354299658162929,Young Professional,,,,,,0,0.9999632352941177,
1872,nugrahaprasetyo,Maria Irawan,bagiya76@example.org,+62-087-082-6971,Dumai,Papua Barat,27,Freelancer,6447632,12663386,True,Freelancer,24051748,87,Internet,QRIS,5679927,1634793,15188025,0,330158,149230,1069615,0,0,0,11,0,0,12,0,0,0,25,0.2361544268568577,0.0679698179122025,0.6314727881119997,0.0,0.0137269850936827,0.0062045383892871,0.0444714020589521,0.0,25,3.730322119760849,3,2,2,1,1,0.01972969954171254,0.8385772272813754,Young Professional,,,,,,0,1.0,
1873,januaralambana,Harto Januar,sadina83@example.net,0821764846,Dumai,Maluku Utara,20,Fresh Graduate,3775222,473540,True,Student,11039686,68,Lifestyle & Entertainment,Bayar Tagihan,4683483,1177105,0,3552321,0,1386403,190058,50316,0,0,0,0,0,0,19,0,26,30,0.4242405604434256,0.1066248526792471,0.0,0.3217773293753709,0.0,0.125583542359489,0.0172158866460616,0.0045577379141274,49,2.924247388829746,4,3,0,2,2,-3.7048398489730454,-1.745062186104706,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Youtube, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.9520000000000001,Investment
1874,isaptono,Muhammad Mangunsong,gamanmelani@example.org,+62 (094) 425-8922,Tegal,Nusa Tenggara Timur,54,Entrepreneur,67024949,66819552,True,Established Professional,30457536,83,Utilities,Bayar Tagihan,0,0,13677244,146085,2076652,346063,903274,13308218,0,19,0,12,29,0,0,0,0,0,0.0,0.0,0.4490594232882324,0.0047963497508022,0.0681818756388607,0.011362146584604,0.0296568300975879,0.4369433418073168,29,0.4544208686466756,2,7,0,0,3,4.447133994889805,-2.8803075330309538,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan Biznet terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.99,My Schedule
1875,yhakim,dr. Gabriella Wahyudin,wibisonojayeng@example.net,(0311) 804-6741,Ambon,Sumatera Barat,26,Freelancer,11582968,13058896,True,Freelancer,18297269,69,E-Wallet,QRIS,4357265,760445,11558843,0,0,324104,934927,361685,0,0,17,0,0,23,0,0,0,25,0.2381374379893831,0.0415605716043978,0.6317250059708361,0.0,0.0,0.0177132435603781,0.0510965297008788,0.019767156521164,25,1.5796700310602576,3,0,2,1,1,-0.007039170500859508,1.0958419073748928,Young Professional,,,,,,0,1.0,
1876,jagapati84,"Kanda Sinaga, S.E.I",wahyunicakrabirawa@example.org,(026) 084 6397,Meulaboh,DI Yogyakarta,20,Student,1445702,2137668,True,Student,11003077,81,Telco,QRIS,3096899,2141443,99294,2462214,0,2768641,434586,0,0,0,0,0,0,0,19,0,14,12,0.2814575157969434,0.1946221775397756,0.0090242021368929,0.2237750200443912,0.0,0.2516242273298435,0.0394967662684932,0.0,31,7.610883424880491,7,5,2,2,2,-4.523795734631962,-1.035710760177236,Established Professional,,,,,,0,0.8896428571428572,
1877,kadir70,Qori Hidayanto,ratihwahyuni@example.org,+62 (164) 119-5564,Salatiga,DKI Jakarta,33,Private Employee,9412305,20553870,True,Young Professional,22787350,88,Internet,QRIS,288251,2293503,17216517,0,1557966,111336,1319777,0,15,0,0,0,29,0,0,26,0,0,0.0126496054763013,0.1006480744514796,0.7555295479496498,0.0,0.0683697723355382,0.004885868480281,0.0579170874227548,0.0,55,2.421016698777112,6,2,2,3,0,0.24585694410853193,1.625634699964052,Student,,,,,,0,1.0,
1878,nrahayu,Pia Mandasari,hairyanto07@example.org,+62 (04) 262 0197,Bogor,DKI Jakarta,29,Civil Servant,9955170,8381245,True,Young Professional,18341997,75,Internet,QRIS,188569,1483526,14064850,0,1756793,260165,588094,0,18,0,0,0,15,0,0,17,0,0,0.0102807229615879,0.0808813739920809,0.766811227435528,0.0,0.0957798054497661,0.0141841145114071,0.0320627011299423,0.0,32,1.8424592606194308,0,2,2,3,0,0.7539980823723779,1.834576004827845,Student,,,,,,0,1.0,
1879,luweshidayanto,R.A. Umi Astuti,ihariyah@example.net,(0609) 873 1267,Kediri,DKI Jakarta,22,Fresh Graduate,1871131,2936536,True,Student,11822075,70,Telco,Pembelian Pulsa,5695027,1256186,418364,1811626,256841,2384031,0,0,0,0,0,0,0,0,21,0,27,28,0.4817281668634172,0.1062576488258069,0.0353883700290879,0.153240936701811,0.0217255412670329,0.2016592517253315,0.0,0.0,49,6.318140569452075,4,5,1,2,2,-3.918534053861517,-1.6091889313074184,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa Indosat agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.82,My Schedule
1880,emanfarida,"Prakosa Dabukke, M.M.",zulaikha98@example.net,(0865) 339-4319,Sorong,Papua Barat,33,Freelancer,6934345,1045936,True,Freelancer,13976576,59,E-Wallet,QRIS,4163892,1069178,7539150,0,13209,0,835022,356125,0,0,14,0,0,24,0,0,0,29,0.2979192974073695,0.0764978434991629,0.5394131910839113,0.0,0.0009450811883338,0.0,0.0597443851953164,0.0254801300776291,29,2.0155579199538067,3,0,2,1,1,-0.4852180606582444,1.429332772438644,Young Professional,,,,,,0,0.9999632352941177,
1881,lasmanto30,"Olga Prastuti, S.Psi",jakamaheswara@example.org,+62-021-915-0576,Kotamobagu,Sulawesi Tenggara,23,Student,1463180,2458171,True,Student,9637226,65,Lifestyle & Entertainment,Bayar Tagihan,3215008,1164565,178784,2793554,240636,2044679,0,0,0,0,0,0,0,0,15,0,13,24,0.3336030167183983,0.1208402583025179,0.0185513945038339,0.2898711423939687,0.0249694232583709,0.2121646610586219,0.0,0.0,39,6.586489299683361,7,3,0,2,2,-4.469816467512072,-2.360160832131879,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Spotify, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.945,Investment
1882,yosef00,Putri Hariyah,tsamosir@example.net,(076) 497-9741,Dumai,Papua Barat,27,Freelancer,4511336,14078279,True,Freelancer,19703900,78,Food & Beverage,QRIS,3445656,2218688,12180809,0,0,256186,1130502,472059,0,0,28,0,0,19,0,0,0,22,0.1748717677783703,0.1126014589699775,0.6181927629457741,0.0,0.0,0.0130017908636467,0.0573745270035613,0.0239576416872983,22,4.367640901134188,3,1,2,1,1,-0.44345129384412835,1.2546099646674433,Young Professional,,,,,,0,1.0,
