user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth
1538,jailanisoleh,Dian Budiman,ekamaheswara@example.org,083710672872,Padang,Aceh,24,Civil Servant,14283027,22596858,True,Young Professional
1539,daryani64,"Emong Nurdiyanti, S.Psi",jane22@example.com,088395894773,Tidore Kepulauan,Jawa Barat,32,Freelancer,5557039,4291551,True,Freelancer
1540,elikusmawati,Elma Maryadi,ahidayat@example.com,083318751097,Batam,Nusa Tenggara Timur,42,Lawyer,58237926,95962648,True,Established Professional
1541,muhammadutami,Endra Suryono,upadmasari@example.com,085964883192,Tegal,Kalimantan Tengah,40,Freelancer,13982499,12489819,True,Freelancer
1542,garda49,"Dr. Langgeng Yuliarti, S.Sos",kasiyah99@example.com,089732033192,Cimahi,Sulawesi Utara,43,Lawyer,68557151,161693248,True,Established Professional
1543,sinagachandra,Cahyo Melani,qanggraini@example.com,085481386667,Lhokseumawe,Sumatera Utara,28,Freelancer,8908535,3839807,True,Freelancer
1544,febi19,Warsita Usada,edison68@example.com,087418652057,Tegal,Sulawesi Selatan,32,Civil Servant,8087809,21191094,True,Young Professional
1545,paulinpurwanti,Harjaya Wahyudin,ajimatnapitupulu@example.com,085830945154,Sibolga,Kepulauan Riau,22,Student,1311764,2852699,True,Student
1546,yuliartikunthara,Aurora Ramadan,queen09@example.org,087977278105,Singkawang,Jawa Tengah,24,Student,2729698,626681,True,Student
1547,eluhhutasoit,"Puti Amelia Handayani, S.Gz",dagel84@example.org,089055295806,Surakarta,Bengkulu,25,Private Employee,5153368,10339014,True,Young Professional
1548,nababancitra,Chelsea Natsir,rgunawan@example.net,083862044851,Pangkalpinang,DKI Jakarta,34,Freelancer,4014184,11365555,True,Freelancer
1549,hirawan,Omar Irawan,makararahayu@example.net,080203571343,Lhokseumawe,Bengkulu,38,Freelancer,3263935,1110936,True,Freelancer
1550,lsuwarno,dr. Laras Prasetyo,kenespangestu@example.org,084474175955,Sorong,Jawa Timur,23,Freelancer,3280618,9882154,True,Freelancer
1551,padmasariprasetya,R.A. Tira Fujiati,safina43@example.com,088841834374,Binjai,Sumatera Utara,52,Lawyer,21150420,164812588,True,Established Professional
1552,wasismandala,Kasiyah Pratiwi,lwahyuni@example.org,085150267551,Manado,Maluku,28,Freelancer,4795437,2615878,True,Freelancer
1553,warjipalastri,Ismail Susanti,krahayu@example.net,086673459576,Banjar,Kalimantan Timur,27,Private Employee,13832465,11469749,True,Young Professional
1554,andrianisimon,drg. Rika Dabukke,devimarbun@example.com,089839225014,Malang,Sulawesi Tenggara,43,Lawyer,25302891,130140270,True,Established Professional
1555,dmarbun,Daliono Natsir,luwes12@example.org,083613285072,Bengkulu,Sulawesi Utara,37,Freelancer,12479163,5080351,True,Freelancer
1556,eprabowo,"Dr. Tiara Prasasta, S.IP",umahendra@example.org,086546968157,Jayapura,Kalimantan Barat,28,Private Employee,5531577,6137356,True,Young Professional
1557,oktotarihoran,"Cut Rahmi Rahimah, S.Sos",yuliartijagaraga@example.org,087303461562,Bukittinggi,Lampung,35,Freelancer,9327855,10272791,True,Freelancer
1558,prayitna70,Elma Marpaung,hzulaika@example.org,087151602529,Tangerang Selatan,Sulawesi Tenggara,24,Freelancer,13682860,1158547,True,Freelancer
1559,laksitasilvia,Lintang Habibi,soleh41@example.net,087857585126,Tangerang,DKI Jakarta,25,Civil Servant,12279795,24639496,True,Young Professional
1560,adityasirait,"Rika Rajata, S.Kom",dfujiati@example.com,084017750954,Makassar,Lampung,53,Doctor,55444162,41422401,True,Established Professional
1561,namagakasusra,Lidya Budiyanto,tsimbolon@example.net,080915086321,Blitar,Jawa Tengah,27,Civil Servant,9548220,4562360,True,Young Professional
1562,rastuti,Shakila Safitri,elipurnawati@example.com,080155029168,Makassar,Maluku,23,Fresh Graduate,3277635,2413531,True,Student
1563,bwacana,"Hamima Yolanda, S.Pt",ylatupono@example.org,089449883059,Jambi,Sulawesi Selatan,19,Fresh Graduate,1065674,918884,True,Student
1564,yunita24,Lukita Wacana,violetsuryono@example.com,080630624479,Bengkulu,Kalimantan Timur,30,Private Employee,10021033,8450925,True,Young Professional
1565,argonosimbolon,Tgk. Titi Sudiati,arahmawati@example.net,089586780555,Palembang,Jawa Tengah,33,Civil Servant,14069132,14131006,True,Young Professional
1566,nmandasari,Muni Wibisono,reksa09@example.org,087851385445,Tangerang,Sulawesi Tenggara,27,Freelancer,14564711,13149448,True,Freelancer
1567,mangunsongqori,dr. Padmi Astuti,wdamanik@example.com,088736826911,Jambi,Kalimantan Tengah,22,Fresh Graduate,1225219,459723,True,Student
1568,pertiwilabuh,Pranata Wacana,wthamrin@example.org,086945515888,Jayapura,Riau,30,Freelancer,4275374,6714198,True,Freelancer
1569,shariyah,Endah Nugroho,asuwarno@example.net,085721696663,Solok,Kalimantan Timur,33,Freelancer,3497036,11638817,True,Freelancer
1570,onisafitri,Liman Pertiwi,udamanik@example.net,083297150968,Cilegon,Sulawesi Tenggara,49,Lawyer,35310108,125512341,True,Established Professional
1571,jatmiko27,Gaman Mustofa,cager03@example.net,087739732781,Cilegon,Kalimantan Utara,36,Freelancer,6116163,12403387,True,Freelancer
1572,ahidayat,"Murti Wasita, M.TI.",ewinarno@example.com,084819807704,Tebingtinggi,Banten,25,Freelancer,13378652,5955645,True,Freelancer
1573,raharja87,Bala Maulana,kayla12@example.com,086523734151,Tarakan,Sumatera Barat,25,Private Employee,9495824,8174796,True,Young Professional
1574,karmasiregar,Julia Hartati,jasmin49@example.org,082284035954,Tasikmalaya,Jawa Timur,27,Freelancer,9536772,6312979,True,Freelancer
1575,wasis74,"H. Cagak Maulana, M.Ak",pranawa43@example.org,083942904588,Pariaman,Jawa Timur,38,Doctor,20348645,112749915,True,Established Professional
1576,septi29,Putri Wahyudin,plaksita@example.org,088727601534,Jayapura,Jawa Tengah,34,Freelancer,7525929,2715158,True,Freelancer
1577,ophelia13,Qori Uyainah,novitasarijaga@example.net,083506158148,Banjarmasin,Sulawesi Tengah,25,Private Employee,12230636,18060694,True,Young Professional
1578,jindrarajasa,Muhammad Yulianti,jagahasanah@example.org,080948413128,Banjarmasin,Kalimantan Tengah,26,Freelancer,3440601,2503554,True,Freelancer
1579,jinawipadmasari,Malika Januar,simanjuntakrachel@example.org,083717173189,Serang,Sumatera Barat,52,Doctor,60058928,190536158,True,Established Professional
1580,jelita09,Najib Handayani,mariausada@example.net,087046947258,Pekanbaru,Lampung,47,Doctor,39585544,141081294,True,Established Professional
1581,karsana83,"Kanda Mardhiyah, S.Pd",wkusumo@example.org,087058772216,Bengkulu,Sulawesi Tengah,25,Freelancer,12387465,5072543,True,Freelancer
1582,sarah82,Prabowo Pradipta,luwesmardhiyah@example.com,085871493925,Depok,Riau,34,Civil Servant,7843767,7658699,True,Young Professional
1583,galihsuryatmi,Padma Kusmawati,osantoso@example.com,087452455574,Salatiga,Riau,44,Lawyer,53092987,69174081,True,Established Professional
1584,wardianto,Hasan Thamrin,vinosaefullah@example.org,083344505665,Jambi,Sumatera Selatan,19,Fresh Graduate,2157467,1816231,True,Student
1585,gsaefullah,Gamani Kuswandari,xgunawan@example.net,086734996010,Kota Administrasi Jakarta Utara,Papua,50,Doctor,44234682,97565133,True,Established Professional
1586,hsuryono,"Belinda Simbolon, S.Farm",gadarahmawati@example.com,089381735984,Tanjungbalai,Bali,34,Civil Servant,14962418,23691971,True,Young Professional
1587,cahyasihotang,Vera Hassanah,gadingsinaga@example.com,083755344902,Sukabumi,Sulawesi Barat,31,Private Employee,7273137,13222626,True,Young Professional
1588,zwidodo,Radika Nuraini,mulyanipangeran@example.org,089608587495,Ternate,DI Yogyakarta,21,Fresh Graduate,3601274,1643373,True,Student
1589,puspitadarmanto,"Dr. Slamet Irawan, M.Farm",psuryatmi@example.org,081647725129,Palu,Sumatera Utara,49,Lawyer,48898165,189556135,True,Established Professional
1590,adinata96,Gaman Aryani,karjaprasetyo@example.net,085873959232,Lhokseumawe,Kalimantan Barat,28,Civil Servant,8369728,19072899,True,Young Professional
1591,dongoranfarhunnisa,"Cut Victoria Mahendra, M.Pd",cahyo55@example.org,083342643350,Palembang,Jambi,40,Lawyer,41416966,108235017,True,Established Professional
1592,cdongoran,"R.A. Kezia Hardiansyah, M.M.",mwacana@example.org,086911289812,Bitung,Sumatera Barat,30,Freelancer,8467463,7309161,True,Freelancer
1593,mahesa63,Raharja Mayasari,yahya48@example.org,087006661554,Palangkaraya,Maluku,47,Lawyer,27642882,181357469,True,Established Professional
1594,cawisadiyulianti,Nadine Budiyanto,sakura50@example.org,083290282270,Serang,Kalimantan Tengah,33,Private Employee,14229132,3903154,True,Young Professional
1595,paiman96,Ellis Natsir,ulinajmudin@example.com,081207346549,Bandar Lampung,Bali,29,Freelancer,10356053,14382942,True,Freelancer
1596,asmianto70,Vino Wasita,namagaperkasa@example.net,088221053161,Parepare,Sulawesi Tenggara,37,Lawyer,65162765,164030686,True,Established Professional
1597,cnasyiah,Hj. Ade Saragih,qhalimah@example.org,085859177932,Pekanbaru,Jawa Barat,34,Civil Servant,9060441,11478590,True,Young Professional
1598,ihsanwahyuni,Nasim Waskita,paris13@example.org,084245798894,Madiun,Sulawesi Selatan,30,Civil Servant,6240929,18068178,True,Young Professional
1599,tina29,"Cut Ulva Winarno, S.Gz",galihbudiman@example.org,080326509775,Sorong,Riau,35,Freelancer,11965197,9499549,True,Freelancer
1600,dprabowo,drg. Banara Setiawan,mursita24@example.com,087871584156,Probolinggo,Jawa Barat,40,Freelancer,3616817,14266095,True,Freelancer
1601,pradanavinsen,Kunthara Sihombing,marsitosamosir@example.com,086818268323,Dumai,Nusa Tenggara Timur,52,Entrepreneur,62827559,52812164,True,Established Professional
1602,janetnuraini,"Dr. Gilang Namaga, S.H.",pangestumanullang@example.org,082932896340,Kupang,Papua Barat,24,Student,3758181,2837928,True,Student
1603,dkusmawati,"Ifa Adriansyah, S.Pt",ida43@example.net,089910622723,Cilegon,Sulawesi Barat,40,Entrepreneur,61116118,41890802,True,Established Professional
1604,mrahayu,Belinda Prasetyo,estiono61@example.net,089237245018,Pontianak,Gorontalo,33,Freelancer,10221845,2777454,True,Freelancer
1605,qpradipta,"Puti Puput Suryatmi, M.M.",caketsiregar@example.com,080641769274,Pematangsiantar,Gorontalo,18,Fresh Graduate,1931140,2191931,True,Student
1606,suartininadia,Tedi Widiastuti,aastuti@example.org,081444856451,Bengkulu,Sumatera Barat,31,Civil Servant,11562142,18537822,True,Young Professional
1607,laraslailasari,Salwa Santoso,laksitairiana@example.net,089698609191,Bitung,Kalimantan Utara,29,Private Employee,13099554,6508094,True,Young Professional
1608,kania96,"Uli Gunarto, S.I.Kom",kharyanti@example.net,080660392051,Padang Sidempuan,Bali,48,Doctor,27789281,68030640,True,Established Professional
1609,wramadan,Kamila Prayoga,tri05@example.com,084238856527,Magelang,Nusa Tenggara Timur,44,Lawyer,50556855,85530524,True,Established Professional
1610,mahesasamosir,"Cornelia Uyainah, S.Sos",puti72@example.com,083475575225,Binjai,Kalimantan Selatan,34,Freelancer,10988681,2637842,True,Freelancer
1611,cinta84,R.M. Hasta Safitri,napitupulucengkir@example.org,089642585626,Ternate,Lampung,37,Freelancer,8350413,2126998,True,Freelancer
1612,sinagaihsan,Dipa Pudjiastuti,ulyasaefullah@example.org,087333373204,Banda Aceh,Sulawesi Utara,36,Entrepreneur,27723241,36062644,True,Established Professional
1613,jagustina,R.A. Laras Nashiruddin,kutami@example.com,084546553585,Tanjungbalai,Jawa Barat,55,Doctor,65442051,74118465,True,Established Professional
1614,jumadi89,"Dr. Nugraha Kusmawati, M.Pd",danu93@example.net,085837490797,Semarang,Sulawesi Selatan,32,Private Employee,14259518,8373262,True,Young Professional
1615,narpatiartawan,Ir. Asmianto Situmorang,emaulana@example.net,085149409762,Jambi,Sulawesi Tengah,52,Lawyer,51007929,92238248,True,Established Professional
1616,genta45,"Dr. Warsita Wasita, S.E.I",adinata90@example.net,085911918623,Serang,Kalimantan Barat,28,Freelancer,6127053,11745452,True,Freelancer
1617,asmuniyulianti,"Devi Sitompul, S.Pt",waskitakarimah@example.net,086667252145,Tarakan,Sulawesi Selatan,35,Freelancer,3489765,13371323,True,Freelancer
1618,betania12,Darsirah Tampubolon,siraitunggul@example.org,088409080512,Pontianak,Aceh,31,Civil Servant,11523581,3149318,True,Young Professional
1619,simbolonpranawa,"Drs. Kardi Wahyudin, S.Pt",harjausada@example.net,087283512959,Palembang,Kalimantan Barat,27,Civil Servant,6049645,22372581,True,Young Professional
1620,tirtayasadabukke,KH. Wage Lazuardi,lamar15@example.net,082982173929,Palu,Papua Barat,24,Student,2534247,1417279,True,Student
1621,siraitjumadi,Yosef Lestari,respatigunarto@example.com,080791815899,Tomohon,Kalimantan Selatan,31,Private Employee,9401559,19424356,True,Young Professional
1622,maras27,Sari Aryani,yfujiati@example.org,087071587964,Yogyakarta,Lampung,54,Lawyer,61024213,135372729,True,Established Professional
1623,nurainibakda,Gaiman Rahmawati,siskasihotang@example.net,080800463580,Ternate,Sumatera Selatan,20,Fresh Graduate,2920406,2639406,True,Student
1624,ciaobellauwais,Viktor Prabowo,haryantihardana@example.org,085137399006,Tanjungbalai,Jambi,34,Civil Servant,14901382,5843804,True,Young Professional
1625,adika35,Yunita Pradana,rangga02@example.org,089394694346,Padangpanjang,Sulawesi Barat,29,Private Employee,9002586,13246852,True,Young Professional
1626,msetiawan,Hafshah Rahimah,utamizaenab@example.com,080723111271,Prabumulih,Maluku Utara,19,Fresh Graduate,3908483,642900,True,Student
1627,kambalizulaika,"Lala Suryono, M.Pd",kairav94@example.org,081631873280,Pariaman,Gorontalo,36,Freelancer,13006364,3313029,True,Freelancer
1628,pradanabahuraksa,Bakda Hidayat,teddysusanti@example.com,087279083350,Bukittinggi,Nusa Tenggara Barat,36,Freelancer,6116429,9164971,True,Freelancer
1629,gara57,"Asman Wijaya, S.Sos",lamarmayasari@example.org,083235707139,Sabang,Jawa Timur,32,Private Employee,13214830,12691686,True,Young Professional
1630,hanasimanjuntak,"Atmaja Wasita, M.TI.",safitrigandi@example.net,085502130609,Meulaboh,Jambi,26,Civil Servant,12566540,23783950,True,Young Professional
1631,restufirgantoro,Ajimat Yulianti,ppertiwi@example.com,084967379457,Bukittinggi,Sulawesi Tenggara,24,Fresh Graduate,1040195,2082597,True,Student
1632,ikin24,Yoga Wibisono,galur50@example.com,084207683625,Padang,Sulawesi Barat,27,Civil Servant,14421783,19959685,True,Young Professional
1633,uharyanti,Malika Utama,martana62@example.net,088333393957,Medan,Maluku,36,Freelancer,14487303,9249791,True,Freelancer
1634,panjimegantara,Ir. Jabal Salahudin,mhabibi@example.org,085826862703,Salatiga,Kalimantan Barat,37,Freelancer,11199017,3806047,True,Freelancer
1635,widya92,R.A. Eka Zulkarnain,waluyo32@example.com,085998011100,Magelang,DKI Jakarta,22,Student,1924967,1275113,True,Student
1636,nasab32,Zaenab Haryanto,padmi59@example.com,087524418222,Bitung,Sulawesi Barat,20,Student,3254893,1260771,True,Student
1637,jamaliapuspasari,"Indah Prayoga, S.IP",tirtayasakuswoyo@example.org,082676720957,Palopo,Bali,31,Civil Servant,14222874,20139804,True,Young Professional
1638,kwinarsih,Chelsea Uwais,nugrohoemong@example.net,084621354159,Banda Aceh,Sulawesi Barat,22,Student,2123607,2327952,True,Student
1639,omarramadan,Putri Dongoran,ksimanjuntak@example.org,083447650471,Purwokerto,Banten,52,Doctor,68249947,148478439,True,Established Professional
1640,qorianggriawan,Gada Wibowo,wagewibowo@example.com,080465586652,Tebingtinggi,Kepulauan Bangka Belitung,30,Private Employee,9152891,12989454,True,Young Professional
1641,aisyahsuryono,Salsabila Hutasoit,cici10@example.org,081312512931,Balikpapan,Aceh,21,Fresh Graduate,2462037,414833,True,Student
1642,puput12,"Dr. Siti Sitompul, S.IP",hakimestiawan@example.org,081211063301,Madiun,Sumatera Utara,26,Freelancer,6975295,4521171,True,Freelancer
1643,wawannapitupulu,Rahmi Nashiruddin,usuwarno@example.net,089072801234,Probolinggo,Kalimantan Selatan,54,Entrepreneur,48733805,74555351,True,Established Professional
1644,hutagalungharimurti,Usyi Pradana,paimanusada@example.net,084968436453,Sungai Penuh,Kepulauan Bangka Belitung,27,Private Employee,5995859,22128520,True,Young Professional
1645,gaman10,Uchita Halim,rhutapea@example.net,087015959194,Palopo,Nusa Tenggara Timur,52,Lawyer,60054441,174624581,True,Established Professional
1646,fuwais,Iriana Palastri,jagarahmawati@example.org,080567756777,Bontang,Papua Barat,29,Civil Servant,9854206,22217817,True,Young Professional
1647,idongoran,Siti Maryadi,autama@example.com,082292310672,Makassar,Kalimantan Selatan,51,Entrepreneur,26390452,66396869,True,Established Professional
1648,mandasaripurwanto,"Drs. Indah Pradana, S.Kom",usudiati@example.com,086627051157,Bontang,Kalimantan Utara,24,Freelancer,7652716,12004113,True,Freelancer
1649,apratama,Siti Manullang,rika49@example.com,089192845525,Batam,Bali,26,Private Employee,7453557,13807772,True,Young Professional
1650,auwais,Shakila Pradipta,rachel74@example.net,085953259399,Kota Administrasi Jakarta Barat,Sumatera Barat,34,Civil Servant,13211754,7770488,True,Young Professional
1651,ubudiyanto,Harjo Maulana,carub87@example.com,089417634250,Kota Administrasi Jakarta Barat,Kalimantan Timur,55,Lawyer,45177388,151330605,True,Established Professional
1652,simbolonnarji,Putri Maulana,manah75@example.net,088339914038,Kota Administrasi Jakarta Barat,Papua Barat,23,Student,2689678,2212639,True,Student
1653,tanggriawan,Ega Dongoran,yuliantisepti@example.com,081572768297,Bima,Kepulauan Riau,46,Lawyer,52752110,117856046,True,Established Professional
1654,msaefullah,Intan Marpaung,mariadibudiyanto@example.org,080587525680,Sukabumi,Maluku Utara,24,Student,2922875,2712714,True,Student
1655,unugroho,"Dt. Margana Suryono, S.Psi",melanibalidin@example.net,082711221823,Tomohon,Papua,37,Entrepreneur,46690260,88473276,True,Established Professional
1656,murti16,Jumadi Wacana,novitasarirafi@example.net,086281372143,Banjarmasin,Bali,29,Freelancer,11299939,5505300,True,Freelancer
1657,yuniarzelda,Artanto Prasetya,gaduhmandala@example.net,085566084706,Banjar,Kalimantan Selatan,44,Lawyer,56729388,185137881,True,Established Professional
1658,pranowojagaraga,Gantar Hutapea,cici26@example.org,082809448586,Dumai,Kepulauan Bangka Belitung,33,Civil Servant,10766993,4624345,True,Young Professional
1659,hartaka54,"Edison Hartati, S.Ked",psuartini@example.net,088632106133,Tanjungbalai,Kalimantan Tengah,18,Fresh Graduate,1068288,571088,True,Student
1660,najam70,Kasim Ramadan,calistadongoran@example.com,080325376576,Pasuruan,Sulawesi Utara,31,Civil Servant,5011340,17354562,True,Young Professional
1661,ulya31,Simon Dabukke,anggriawankuncara@example.org,084769210533,Ternate,Papua,26,Civil Servant,7667199,12194567,True,Young Professional
1662,setiawanrafid,Vera Firmansyah,sihombingedi@example.com,087310720113,Sawahlunto,Kepulauan Riau,23,Fresh Graduate,2050208,395696,True,Student
1663,arsipatra97,"Eva Pratama, S.Pt",ywastuti@example.org,080767620901,Tarakan,Lampung,55,Doctor,23475385,136392129,True,Established Professional
1664,zpangestu,"Empluk Nainggolan, S.H.",padriansyah@example.org,089687304519,Palu,Sulawesi Utara,42,Lawyer,63988869,54481095,True,Established Professional
1665,pangeranwahyuni,"Puspa Namaga, S.E.I",sari56@example.org,089657542786,Palangkaraya,DKI Jakarta,18,Student,2999872,376898,True,Student
1666,endra55,Umi Namaga,bakiadisiregar@example.net,082958292361,Binjai,Sumatera Selatan,33,Private Employee,13714828,17933966,True,Young Professional
1667,nurdiyantidaniswara,Pia Widiastuti,jaemansitorus@example.com,081558686395,Tanjungbalai,Gorontalo,18,Fresh Graduate,1505806,1821313,True,Student
1668,sitiyuniar,"R.A. Tina Adriansyah, M.TI.",lailasariedward@example.org,084364381300,Kupang,Jambi,31,Private Employee,8841091,15853693,True,Young Professional
1669,hardanazulaika,Mila Lazuardi,qtamba@example.com,080945653469,Subulussalam,Banten,23,Student,1432858,1364291,True,Student
1670,ffirmansyah,Dodo Kusmawati,xnasyiah@example.org,086995706071,Kota Administrasi Jakarta Pusat,DKI Jakarta,44,Doctor,45683974,65741168,True,Established Professional
1671,prasastarina,Kezia Sirait,novahalimah@example.org,085487396102,Pekalongan,Sulawesi Tengah,25,Private Employee,7753418,17767286,True,Young Professional
1672,mardhiyahgilang,"Padmi Wibisono, M.Pd",ramadanlaras@example.org,088727420495,Binjai,Jawa Tengah,41,Entrepreneur,30158545,140517533,True,Established Professional
1673,napitupuluyoga,Harsanto Yolanda,parmangunawan@example.com,082359737112,Blitar,Bali,29,Freelancer,4454383,2685524,True,Freelancer
1674,xmandasari,Ayu Novitasari,rahmi81@example.com,087046861114,Parepare,Riau,25,Civil Servant,10897789,17407895,True,Young Professional
1675,endralazuardi,Kenzie Nashiruddin,triwahyuni@example.net,085847129618,Kediri,Kalimantan Selatan,39,Doctor,38586984,52615343,True,Established Professional
1676,limarmansur,Ajeng Wahyudin,melaniajiono@example.org,088498042537,Depok,Sulawesi Utara,32,Civil Servant,5450038,13121672,True,Young Professional
1677,nkuswandari,Puspa Usada,maulanaulya@example.org,088217819236,Jayapura,Kepulauan Bangka Belitung,32,Private Employee,11572491,12916745,True,Young Professional
1678,whalim,"dr. Victoria Widodo, S.Ked",usyiwahyudin@example.com,087932798623,Payakumbuh,DI Yogyakarta,24,Student,3075709,1668521,True,Student
1679,brahimah,R. Niyaga Maulana,uwaiskala@example.com,084754895478,Meulaboh,Jawa Barat,19,Fresh Graduate,3676311,2541122,True,Student
1680,fsirait,Patricia Maryati,ramadanrini@example.com,084498355393,Lhokseumawe,Kalimantan Selatan,22,Student,2514555,1377382,True,Student
1681,dinda64,Salsabila Wahyuni,putrimandala@example.net,084358853798,Bitung,Lampung,30,Civil Servant,11130603,21332672,True,Young Professional
1682,hendrarahimah,"dr. Elvina Yuliarti, M.Kom.",joko67@example.net,084978524914,Metro,Riau,31,Private Employee,5280001,22708648,True,Young Professional
1683,hidayatharja,Nilam Hasanah,calista96@example.org,084067917665,Bogor,Kalimantan Barat,18,Fresh Graduate,1904891,217045,True,Student
1684,tarihoranbalangga,Estiawan Kurniawan,dodo16@example.org,080900159446,Kediri,Kalimantan Timur,24,Fresh Graduate,3124878,1251616,True,Student
1685,indah53,Drs. Galiono Prasetya,pranataputra@example.net,089021994711,Padang Sidempuan,Kalimantan Timur,36,Freelancer,14774428,7749095,True,Freelancer
1686,vegasuryatmi,Vero Prasetya,dariati03@example.net,084699673311,Tasikmalaya,Sulawesi Tengah,23,Student,2163784,400631,True,Student
1687,vmaryadi,"Ir. Umi Wibowo, S.Ked",hendra76@example.net,085507896793,Bontang,DI Yogyakarta,37,Entrepreneur,33636352,71708731,True,Established Professional
1688,ynarpati,Galar Thamrin,psaefullah@example.net,084369709317,Meulaboh,Nusa Tenggara Timur,47,Entrepreneur,62566766,47747633,True,Established Professional
1689,prabowo07,Lintang Irawan,wrajasa@example.org,084547223989,Bandung,Papua Barat,48,Entrepreneur,36014684,45544009,True,Established Professional
1690,bakti31,Bakiman Susanti,ramadancapa@example.net,084724264236,Cimahi,Sumatera Utara,25,Civil Servant,6945931,18212634,True,Young Professional
1691,pradiptacengkal,Hj. Violet Nugroho,hani76@example.org,083039111428,Pangkalpinang,Papua,20,Student,1500980,103120,True,Student
1692,gaduhnasyidah,Panji Anggriawan,gangsa48@example.org,088806220722,Sibolga,Papua,24,Private Employee,13328426,14633493,True,Young Professional
1693,wahyu37,Nasab Prayoga,sitisudiati@example.org,081620478768,Pontianak,Sulawesi Tenggara,40,Lawyer,28518168,102145917,True,Established Professional
1694,nilam96,dr. Caturangga Mardhiyah,zmahendra@example.org,083195419666,Medan,Bali,24,Student,2405138,1850717,True,Student
1695,anita30,"Ir. Pardi Maulana, M.M.",salwasihombing@example.com,083203747677,Gorontalo,Sulawesi Tenggara,51,Doctor,37646252,184793754,True,Established Professional
1696,radikahabibi,Usman Uyainah,sihombingpangestu@example.org,085766194588,Banjar,Sulawesi Utara,21,Fresh Graduate,3142374,1560469,True,Student
1697,thamrinmujur,R.M. Adikara Januar,jamaliasaputra@example.org,080838507659,Malang,Maluku Utara,21,Student,2542194,709805,True,Student
1698,oman08,Vanya Laksita,cmulyani@example.net,088981265742,Tual,Kalimantan Selatan,38,Entrepreneur,65239456,60959628,True,Established Professional
1699,susantipranawa,Artanto Gunawan,ajiono23@example.com,089362689430,Cilegon,Banten,32,Private Employee,5738833,3412319,True,Young Professional
1700,ade13,Wahyu Wulandari,flatupono@example.net,087595749885,Pontianak,Jawa Tengah,24,Civil Servant,11106512,15850658,True,Young Professional
1701,melinda33,Novi Saputra,cici47@example.net,086094412833,Pangkalpinang,Jawa Tengah,26,Private Employee,14275531,17071698,True,Young Professional
1702,namagacornelia,"Lalita Andriani, M.Farm",liman13@example.org,089715066626,Bandar Lampung,Nusa Tenggara Barat,29,Private Employee,11983626,13735241,True,Young Professional
1703,dasa43,Lala Rahmawati,rosmanastuti@example.org,084392529596,Bengkulu,DKI Jakarta,37,Entrepreneur,45018732,62051443,True,Established Professional
1704,anggriawaneja,Cornelia Yuliarti,baktionoadriansyah@example.com,082024559102,Magelang,Gorontalo,19,Student,3163313,242638,True,Student
1705,padmasaricatur,Cut Yuni Nababan,purwalestari@example.org,084949819421,Sibolga,Kepulauan Bangka Belitung,25,Freelancer,10802985,5736323,True,Freelancer
1706,syahrinimulyani,R.A. Shakila Suryono,wijayamurti@example.net,082775844663,Surakarta,Maluku Utara,45,Doctor,57117335,152606868,True,Established Professional
1707,jayahariyah,Argono Hutapea,rahmawatidaryani@example.org,081722145593,Palangkaraya,Sulawesi Barat,20,Student,2223038,2414776,True,Student
1708,yuniaruli,H. Langgeng Sihombing,warsitayolanda@example.org,085263510046,Payakumbuh,Sulawesi Tenggara,54,Doctor,51133593,128857698,True,Established Professional
1709,csinaga,Uli Anggraini,jessica20@example.org,084617520238,Kota Administrasi Jakarta Utara,Kalimantan Selatan,29,Freelancer,12169742,13758774,True,Freelancer
1710,rafidfirgantoro,"Gatra Siregar, M.Ak",mursita01@example.com,088332584868,Palangkaraya,Banten,26,Private Employee,11879264,3802295,True,Young Professional
1711,jrahayu,"drg. Artawan Suryono, S.Psi",wasitamaria@example.net,081767993593,Kota Administrasi Jakarta Selatan,Maluku,32,Civil Servant,5160974,14241317,True,Young Professional
1712,pradanauli,Lala Saptono,nurainijagapati@example.org,083736060148,Banda Aceh,Sumatera Selatan,24,Fresh Graduate,2289793,485993,True,Student
1713,nadine07,Kasusra Wijayanti,daru36@example.net,085283061537,Bengkulu,Jawa Barat,32,Private Employee,12043341,19509749,True,Young Professional
1714,gandi44,Farhunnisa Marpaung,dagel44@example.net,088112103142,Tual,Sulawesi Tengah,19,Fresh Graduate,1390182,234131,True,Student
1715,dimaz88,Jaya Winarsih,caturangga51@example.com,082638409112,Makassar,Jawa Timur,32,Civil Servant,11249378,18383298,True,Young Professional
1716,yusufusamah,Zulaikha Wibisono,zjailani@example.net,086323979137,Meulaboh,Maluku Utara,22,Student,3119917,609997,True,Student
1717,hasta00,Kenzie Thamrin,widiastutipanca@example.net,085605712198,Semarang,Jawa Barat,25,Freelancer,12930363,10526451,True,Freelancer
1718,jlailasari,"Vanya Siregar, S.IP",uyainahmahesa@example.org,084864010424,Bukittinggi,Kepulauan Riau,21,Student,1993092,1273377,True,Student
1719,ridwan18,Ina Salahudin,bdamanik@example.com,085212899151,Kota Administrasi Jakarta Selatan,Nusa Tenggara Barat,45,Lawyer,67024899,117577489,True,Established Professional
1720,dirja29,"R. Daru Hardiansyah, S.T.",humaira81@example.net,088984841604,Bekasi,Nusa Tenggara Barat,49,Lawyer,35677384,50048754,True,Established Professional
